Compound_1,Compound_2,N_points,p_res_avg,y_1_res_avg,y_2_res_avg,is_consistent
"1,1,1-TRICHLOROETHANE","1,2-DICHLOROETHANE",11,1.8023765778657965,1.6754803865934682,0.4107437091224776,False
"1,1,1-TRICHLOROETHANE","1,2-DICHLOROETHANE",16,0.004966970646877735,0.01763340859110081,0.012843105741941193,False
"1,1,2-TRICHLOROTRIFLUOROETHANE","1,1,2,2-TETRACHLORODIFLUOROETHANE",12,0.036155835803662044,0.04703824417626875,0.011553778643812974,False
"1,1-DICHLOROETHANE",1-BROMOPROPANE,17,0.005737533760898156,0.014129651874944254,0.008770166415745122,False
"1,2-DIBROMOETHANE",ISOBUTANOL,11,0.006935235789183574,0.007211558617156715,0.012674587348457333,False
"1,2-DIBROMOETHANE",ISOBUTANOL,12,0.008938047143841355,0.005131961522028268,0.01329594042038851,False
"1,2-DIBROMOETHANE",N-BUTANOL,12,0.006379449863922265,0.006729660663401672,0.009731730610601674,True
"1,2-DIBROMOETHANE",N-BUTANOL,12,0.007359490855311883,0.007104116668750964,0.012963131723234636,False
"1,2-DIBROMOETHANE",SEC-BUTANOL,25,74198.43091510005,0.45073543799232624,74198.16890521349,False
"1,2-DIBROMOETHANE",TERT-BUTANOL,13,0.019818298266549836,0.005544924811491367,0.025025214363390894,False
"1,2-DIBROMOETHANE",TERT-BUTANOL,12,0.017320019269114462,0.004356809948700804,0.021454701995139745,False
"1,2-DICHLOROETHANE",ETHYLBENZENE,17,0.0637581308162098,0.0834204374360242,0.019922553860201992,False
"1,2-DICHLOROETHANE",FURFURAL,19,0.027587708468493087,0.030420493063477383,0.0040036615271186035,False
"1,2-DICHLOROETHANE",N-PROPANOL,16,0.024135982609593175,0.03824600773388097,0.016765836567607342,False
"1,2-DICHLOROETHANE",P-XYLENE,19,0.04272098961152784,0.05251504100032006,0.010149894058013973,False
"1,2-DICHLOROETHANE",TETRACHLOROETHYLENE,16,0.01680576756525693,0.02259702562844925,0.006950646630213941,False
"1,2-DICHLOROETHANE",TOLUENE,13,0.01640720468647574,0.027156612489437,0.012492745516345254,False
"1,2-DICHLOROETHANE",TRICHLOROETHYLENE,16,0.002030475121467442,0.007120061203616,0.0064038662282937175,True
1-BROMOBUTANE,"1,1,1-TRICHLOROETHANE",9,0.009836375500070363,0.005889224704190184,0.012813150763599283,False
1-BROMOBUTANE,"1,1,2,2-TETRACHLOROETHANE",9,0.023387498115394104,0.031243166914253766,0.008263875400536108,False
1-BROMOBUTANE,"1,2-DICHLOROETHANE",8,0.01773414876684852,0.026371778828757467,0.044105927595605984,False
1-BROMOBUTANE,ISOBUTANOL,12,0.009916886801894354,0.018500090399791815,0.011327398129226932,False
1-BROMOBUTANE,ISOBUTANOL,11,0.008053384808321351,0.014824935887779929,0.01026902755785977,False
1-BROMOBUTANE,N-BUTANOL,13,0.0066061228288500605,0.008435575923813974,0.003498419061586433,True
1-BROMOBUTANE,N-BUTANOL,10,0.009646586714305821,0.015731080708157118,0.007501723541152597,False
1-BROMOBUTANE,SEC-BUTANOL,12,0.010216982495737614,0.023019106610901643,0.0163475988553206,False
1-BROMOBUTANE,SEC-BUTANOL,11,0.004471957170964116,0.008692667652152595,0.009982600458423528,True
1-BROMOBUTANE,TERT-BUTANOL,11,0.003161333886047288,0.003211446525601853,0.004495662369211347,True
1-BROMOBUTANE,TERT-BUTANOL,12,0.008089325292147538,0.005557433951458748,0.013295870141712032,False
1-BROMOPROPANE,CYCLOHEXANE,36,0.0025281863881326857,0.00590963827277108,0.0042180274985615315,True
1-BROMOPROPANE,METHYL ETHYL KETONE,14,0.0017658581347742544,0.0064013382003015986,0.005699605517251166,True
1-BROMOPROPANE,METHYL METHACRYLATE,20,0.012182560277888676,0.020475807095844237,0.00852512799712886,False
1-BROMOPROPANE,N-BUTANOL,23,0.03637869651218801,0.04214107085433412,0.00637585961854905,False
1-BROMOPROPANE,N-HEPTANE,22,0.00892683303559967,0.015067603099066235,0.006163292795404806,False
1-BROMOPROPANE,P-XYLENE,19,0.06188695628497632,0.07237302496167998,0.010488413941495694,False
1-BROMOPROPANE,TOLUENE,23,0.027972407997206544,0.041979245376885084,0.014050805322892735,False
1-CHLOROBUTANE,2-METHYL-2-BUTANOL,12,0.16797095337165738,0.20692577097176246,0.038991428688308384,False
1-CHLOROBUTANE,ISOBUTANOL,11,0.05047669098957727,0.0628498333635556,0.012766038658930107,False
1-CHLOROBUTANE,ISOPROPANOL,17,0.00907408298009629,0.011285895116814208,0.010892517449486364,False
1-CHLOROBUTANE,N-BUTANOL,14,0.13635161059598716,0.14575159852533345,0.009498923967898447,False
1-CHLOROBUTANE,N-BUTANOL,13,0.07362422420706856,0.08462002194101395,0.011294800216924564,False
1-CHLOROBUTANE,SEC-BUTANOL,11,0.04000668611206488,0.04944525196981619,0.009690174549696631,False
1-CHLOROBUTANE,SEC-BUTANOL,11,0.01499255267404165,0.02441711478022507,0.01038551797666313,False
1-HEXENE,ISOPROPANOL,21,76048062254.92917,76048062254.26277,1.159350308477216,False
1-OCTENE,ACRYLIC ACID,15,0.488407436194814,0.5335112803331702,0.045393097610537204,False
1-OCTENE,ETHYLBENZENE,16,0.002208802848215308,0.005136083706170173,0.0034918106258060707,True
"2,2,3-TRIMETHYLBUTANE",BENZENE,17,0.0016149521350272559,0.005785451944175965,0.005325074609994341,True
"2,2,3-TRIMETHYLBUTANE",CYCLOHEXANE,16,0.0010352654708380422,0.007711549762638083,0.008346049860150011,True
"2,2,4-TRIMETHYLPENTANE",METHYLCYCLOHEXANE,11,0.0006799634837185521,0.006836979634984846,0.006225914798650955,True
"2,2,5-TRIMETHYLHEXANE",ETHYLBENZENE,17,0.003729438436705665,0.010032240321852962,0.006610594643931439,False
"2,3-DIMETHYLBUTANE",ACETONE,11,0.01266983448406133,0.014010900584202401,0.016880506878635973,False
"2,3-DIMETHYLBUTANE",CHLOROFORM,9,0.0015466849669761482,0.005800277252544225,0.0047521300248756955,True
"2,3-DIMETHYLBUTANE",ETHANOL,27,0.019904738792706763,0.023535462342397086,0.006191078174241633,False
"2,3-DIMETHYLBUTANE",METHANOL,20,0.031096303094775835,0.032569563973961206,0.010658403040495913,False
"2,3-DIMETHYLBUTANE",METHANOL,17,0.06204058971011747,0.06751839754134252,0.009662575172905079,False
"2,4-DIMETHYLPENTANE",BENZENE,17,0.004751185778168506,0.010401489911995259,0.009925689983976952,False
"2,4-DIMETHYLPENTANE",BENZENE,16,0.003140695619498852,0.0065859909312575935,0.00595666673932964,True
"2,4-DIMETHYLPENTANE",BENZENE,27,0.0017631521796130675,0.0037344875049108222,0.0037007189776988958,True
"2,4-DIMETHYLPENTANE",CYCLOHEXANE,13,0.00029793767565692685,0.0032604163458241305,0.003216730251423364,True
"2,4-XYLENOL","1,2,3,4-TETRAHYDRONAPHTHALENE",17,0.0024304701589836484,0.006415122086579718,0.007193876168403682,True
"2,4-XYLENOL","1,2,3,4-TETRAHYDRONAPHTHALENE",17,0.0012508244563984522,0.0065527125412129785,0.007012084305875249,True
"2,6-DIMETHYLPYRIDINE",O-TOLUIDINE,20,0.022368114709195183,0.026625532207699237,0.004774874326724926,False
2-CHLOROBUTANE,ISOBUTANOL,12,0.2134048689509668,0.2509747145517403,0.0429465136981177,False
2-CHLOROBUTANE,ISOBUTANOL,12,0.037539231160788826,0.04289731198818924,0.007112886533271131,False
2-CHLOROBUTANE,N-BUTANOL,12,77.37780858318038,77.43416576769356,0.05827136931699182,False
2-CHLOROBUTANE,N-BUTANOL,15,0.04425733980136816,0.050001067243482085,0.005743727442113913,False
2-CHLOROBUTANE,SEC-BUTANOL,11,0.8685069442669161,0.9221534817810754,0.06340334284242301,False
2-CHLOROBUTANE,SEC-BUTANOL,13,0.011130272051837834,0.014765092106578837,0.004275846133674462,False
2-CHLOROBUTANE,TERT-BUTANOL,11,0.19881569244693614,0.24406325470572393,0.07247313616790597,False
2-CHLOROBUTANE,TERT-BUTANOL,16,0.0047887073686564375,0.008279870951670796,0.004901631437820594,True
2-METHYL-2-BUTANOL,N-BUTANOL,16,0.006359527517680888,0.012537252382683285,0.006984371994622554,False
2-METHYL-2-BUTANOL,N-BUTANOL,17,0.00456672372302182,0.010220606336076367,0.006102694518281295,False
2-METHYLPYRIDINE,"1,2,3,4-TETRAHYDRONAPHTHALENE",16,0.04830064575726492,0.056472936603551405,0.008380610145644408,False
2-METHYLPYRIDINE,O-TOLUIDINE,21,0.07202070942287785,0.08194212104580235,0.010555986433501375,False
3-METHYL-2-BUTANOL,N-BUTANOL,17,0.0032398719261197357,0.009470264789898073,0.0073029246522429555,True
3-METHYL-2-BUTANOL,N-BUTANOL,17,0.002392212506671862,0.00804768588061599,0.006324910370301822,True
4-METHYLPYRIDINE,O-TOLUIDINE,19,0.04900151114606272,0.06082852649266689,0.011827015346604164,False
ACETALDEHYDE,IODOMETHANE,21,0.012286878032141893,0.021350364029366846,0.009353653673144242,False
ACETIC ACID,CYCLOHEXANE,17,4.6381350479377845,0.02926502790113639,4.664023735706937,False
ACETIC ACID,ETHYLBENZENE,13,0.0430860439661857,0.05571978613600738,0.02319657212748052,False
ACETIC ACID,ETHYLENE GLYCOL,12,113090.2373210104,113090.09976164855,0.7724692648103272,False
ACETIC ACID,ETHYLENE GLYCOL,12,76769.14201643689,76769.05583942306,0.8924777263093798,False
ACETIC ACID,ETHYLENE GLYCOL,12,37751.85369466774,37751.66923192496,0.9068338054621948,False
ACETIC ACID,ETHYLENE GLYCOL,12,11894.352900155913,11894.299120636815,0.7517518249825983,False
ACETIC ACID,ETHYLENE GLYCOL,12,5671.0849025040125,5671.025749825596,0.7229733390999312,False
ACETIC ACID,P-XYLENE,13,0.03230325849881443,0.0511677079446113,0.022246644417756832,False
ACETIC ACID,PROPIONIC ACID,9,0.02440679559514474,0.05179711713714666,0.027390321542001887,False
ACETONE,CARBON TETRACHLORIDE,27,0.005744292222293907,0.0090087041298322,0.004090622213421037,True
ACETONE,CARBON TETRACHLORIDE,25,0.005465734125291534,0.00814295462212771,0.003100532884126089,True
ACETONE,CARBON TETRACHLORIDE,14,0.008467069189984766,0.012664828142166957,0.004287552408804696,False
ACETONE,CHLOROFORM,22,0.0013375658863108123,0.0029247667556080424,0.0023931733694758906,True
ACETONE,"CIS-1,2-DICHLOROETHYLENE",21,0.0051908123812230205,0.012837954592893254,0.013244998816181828,False
ACETONE,DIETHYL KETONE,16,0.036124551497093385,0.046257060258850256,0.01013250876175686,False
ACETONE,ETHANOL,9,0.03206372090243734,0.048787809522288554,0.016810376046641182,False
ACETONE,ISOPROPANOL,13,0.004646482156772396,0.006668476802119828,0.0021130678529547842,True
ACETONE,METHANOL,13,0.003496467203199169,0.011594230121086239,0.008097762917887061,False
ACETONE,METHANOL,23,0.007042413267114818,0.01104385021851342,0.008184607188866327,False
ACETONE,METHYL ETHYL KETONE,16,0.02345428812216717,0.042400638648000075,0.018946350525832906,False
ACETONE,METHYL ETHYL KETONE,14,0.012270345669633096,0.022481998584130712,0.012943417837315696,False
ACETONE,WATER,11,0.02248329153942775,0.02526314886536154,0.002784432640241514,False
ACETONE,WATER,13,0.21932383690200208,0.24313132310209426,0.023807486200092192,False
ACETONE,WATER,12,0.6204058977105972,0.6378490382308997,0.017608336770071533,False
ACETONITRILE,1-BROMOPROPANE,25,0.01597871936890164,0.011211143695357539,0.026093003829384242,False
ACETONITRILE,BENZENE,33,0.006531932871880469,0.00934458247348761,0.010658782285087412,False
ACETONITRILE,BENZENE,23,0.004356151308707325,0.007784541246940079,0.007719923858160175,True
ACETONITRILE,ETHYLBENZENE,25,0.16943871668119714,0.1804280553238903,0.011684136660859722,False
ACETONITRILE,ETHYLBENZENE,24,0.08196824272065782,0.09226106576695348,0.010536596696713254,False
ACETONITRILE,ETHYLBENZENE,15,0.15891912389819549,0.17391569180813396,0.019013413150615683,False
ACETONITRILE,M-XYLENE,27,0.20958640825280858,0.22463856741400537,0.015370654238558278,False
ACETONITRILE,METHYL METHACRYLATE,23,0.009701013113492932,0.016719739584076375,0.00854267967074223,False
ACETONITRILE,P-XYLENE,23,0.31797389734222353,0.3322011612372268,0.014260299781022334,False
ACETONITRILE,P-XYLENE,26,0.09997701000667689,0.10988400193638115,0.00993330142300266,False
ACETONITRILE,P-XYLENE,21,0.28898708871871037,0.31129655142610374,0.022724734183981007,False
ACETONITRILE,TOLUENE,31,0.04452533684072657,0.05665096818519557,0.01267132127879218,False
ACETONITRILE,TOLUENE,28,0.029294276190447843,0.03721296062979355,0.008437805312756164,False
ACETONITRILE,VINYL ACETATE,24,0.0020644358415481483,0.004719522186707122,0.006108239018400924,True
ACETONITRILE,WATER,11,0.37266106672382177,0.4146629686695194,0.0809833497392507,False
ACETOPHENONE,SEC-BUTANOL,13,32003.75998040792,0.058970468904210566,32003.81873028403,False
ACETYLACETONE,ETHYLENE GLYCOL,15,7.308544242138861e+65,7.308544242138861e+65,35801328200583.14,False
ACETYLACETONE,ETHYLENE GLYCOL,15,5.899310352903538e+33,5.899310352903538e+33,93289.00607814986,False
ACETYLACETONE,ETHYLENE GLYCOL,15,7.348190868568128e+51,7.348190868568128e+51,60924514.44643148,False
ACRYLONITRILE,ACETONITRILE,7,0.001477898535504159,0.009917771849369776,0.008738979204396534,True
ACRYLONITRILE,BENZENE,18,0.0018649970141412103,0.005470381296322261,0.0051668563915709936,True
ACRYLONITRILE,CYCLOHEXANE,21,0.014920789929560066,0.015335293120309961,0.009143352857529454,False
ACRYLONITRILE,METHYL ETHYL KETONE,20,0.004659984828907988,0.00963480583867581,0.00780459181583838,True
ACRYLONITRILE,N-HEXANE,15,0.01723685309518338,0.01238359503750375,0.019732929509600212,False
ACRYLONITRILE,TOLUENE,20,0.017553615673612737,0.022225924384467376,0.008800459098220146,False
ALLYL ALCOHOL,CUMENE,17,0.1840221831493065,0.20652175214261048,0.023636177655881916,False
ALLYL ALCOHOL,ETHYLBENZENE,16,0.0324862214633781,0.041472059186061616,0.010928650112061889,False
ALLYL ALCOHOL,P-XYLENE,17,0.1092486225998807,0.12980137786959486,0.021584533838253303,False
ALLYL ALCOHOL,TOLUENE,13,0.029387765145458464,0.03673778836419724,0.01753990908468628,False
BENZENE,"2,3-DIMETHYLPENTANE",18,0.00312476215360969,0.008418764739309892,0.0058698199298798555,True
BENZENE,ACETONE,17,0.0010505437349845634,0.0010184075938142459,0.001868859454852186,True
BENZENE,ACETONITRILE,19,0.005444780336356686,0.008701164948647222,0.008036603827187483,True
BENZENE,BENZOTRIFLUORIDE,16,0.005692002299613176,0.01283199486635134,0.007757764822380872,False
BENZENE,CYCLOHEXANE,42,0.002150711554437806,0.0022551187316200982,0.0019498181506890585,True
BENZENE,CYCLOHEXENE,13,0.0009265602526927245,0.004672847166405703,0.004614478345926704,True
BENZENE,ETHANOL,13,0.01681271413419303,0.01960036922382844,0.0177053289305901,False
BENZENE,ETHYLBENZENE,11,0.02130431932721183,0.026694320850358524,0.0055535611719341816,False
BENZENE,HEXAFLUOROBENZENE,29,0.0012023276805627871,0.004877195100576937,0.004589187019158843,True
BENZENE,ISOPROPANOL,14,0.007824334235540627,0.012217107180263611,0.010483110739822785,False
BENZENE,ISOPROPANOL,13,0.013324273171448662,0.019658400968216624,0.011663053283925508,False
BENZENE,M-XYLENE,9,0.22889935449968546,0.2583287059939352,0.031945028253016816,False
BENZENE,N-BUTANOL,24,0.04781905807147726,0.06179458838939689,0.014929319561876825,False
BENZENE,N-BUTANOL,24,0.026295185469137446,0.03350741862368665,0.010972955261444742,False
BENZENE,N-BUTANOL,23,0.014533042516449124,0.022492752549412326,0.008994882660805862,False
BENZENE,N-HEPTANE,9,0.0028875807851673667,0.005221190938105197,0.0025888681655604545,True
BENZENE,N-HEPTANE,9,0.002953991253957529,0.0042604527307644035,0.0020608299208724726,True
BENZENE,N-HEXANE,24,0.0025043811321865885,0.0026519495651135074,0.0045315793572685585,True
BENZENE,N-PROPYLBENZENE,10,0.026904010507062537,0.030420905363968753,0.0035168948569062317,False
BENZENE,TOLUENE,12,0.025299116787782072,0.04072984055410573,0.016351431281660524,False
BENZENE,TRIETHYLENE GLYCOL,11,0.6748512212585912,0.6750009080520877,0.00023468978484492175,False
BENZOTRIFLUORIDE,CHLOROBENZENE,13,0.050406233922200484,0.07388445589379308,0.023824811643352047,False
BENZOTRIFLUORIDE,TOLUENE,14,0.0019325993800024712,0.004835276038032484,0.003667132018103143,True
CARBON DISULFIDE,METHANOL,18,0.07114328830521327,0.06993061438756595,0.03423319127573902,False
CARBON DISULFIDE,METHANOL,18,0.07422793834166055,0.07596216556571396,0.03365143169235279,False
CARBON TETRACHLORIDE,"1,2-DICHLOROETHANE",16,0.0016197533763966908,0.004913466692390398,0.003687111644685777,True
CARBON TETRACHLORIDE,1-HEXENE,18,0.002309394879581169,0.004116881437128848,0.006404672921341688,True
CARBON TETRACHLORIDE,1-OCTENE,18,0.020993782820115634,0.02952455802407556,0.0085406056559169,False
CARBON TETRACHLORIDE,"2,2,4-TRIMETHYLPENTANE",18,0.00854491414012371,0.017323798383792076,0.008849031063201887,False
CARBON TETRACHLORIDE,"2,2,5-TRIMETHYLHEXANE",18,0.031075283551650543,0.04240266814693331,0.011327384595282777,False
CARBON TETRACHLORIDE,"2,3-DIMETHYLBUTANE",36,0.07587217662038043,0.023571797840478362,0.07389360192658684,False
CARBON TETRACHLORIDE,"2,4-DIMETHYLPENTANE",18,0.0008307323514342925,0.0029536933498284126,0.0025741548375425687,True
CARBON TETRACHLORIDE,2-METHYLPENTANE,18,0.004849028792953308,0.006190341314184673,0.010732359509142099,False
CARBON TETRACHLORIDE,3-METHYLPENTANE,18,0.002640498979221004,0.004590533172900743,0.007227672708498499,True
CARBON TETRACHLORIDE,BENZENE,18,0.0009070647557947206,0.003353128812048478,0.003086921111057914,True
CARBON TETRACHLORIDE,CYCLOHEXANE,37,0.001327718359435029,0.005079997972429321,0.004355228072778098,True
CARBON TETRACHLORIDE,CYCLOHEXENE,18,0.0008759730486175769,0.003049073865958102,0.0025495624449294613,True
CARBON TETRACHLORIDE,CYCLOPENTANE,18,0.008423060471381489,0.0063620248756036495,0.014785085346985138,False
CARBON TETRACHLORIDE,ETHYLBENZENE,18,0.032451427677265686,0.040696986822656815,0.008245559145391127,False
CARBON TETRACHLORIDE,FURFURAL,9,0.1024926359489396,0.10788019124887047,0.005387555299930846,False
CARBON TETRACHLORIDE,ISOPROPANOL,15,0.011801386799705226,0.012557277534109398,0.010862230467384623,False
CARBON TETRACHLORIDE,M-XYLENE,18,0.043787784070068926,0.05387189198794947,0.010084107917880548,False
CARBON TETRACHLORIDE,METHYLCYCLOHEXANE,18,0.005637058504286943,0.011193126618165692,0.005662425788624036,False
CARBON TETRACHLORIDE,METHYLCYCLOPENTANE,18,0.0006513244106045648,0.002022465122614954,0.0024426258739008843,True
CARBON TETRACHLORIDE,N-BUTANOL,31,0.04149995112137209,0.049207803609762596,0.008149141299088199,False
CARBON TETRACHLORIDE,N-HEPTANE,18,0.006820402690347227,0.014397660915282193,0.007597921288772402,False
CARBON TETRACHLORIDE,N-HEXANE,18,0.001305258038618389,0.004258155213103408,0.005417917215810278,True
CARBON TETRACHLORIDE,N-OCTANE,18,0.028087805918077247,0.037450652572786125,0.0093628466547089,False
CARBON TETRACHLORIDE,O-XYLENE,18,0.06048795931563749,0.0721847414606262,0.011696782144988725,False
CARBON TETRACHLORIDE,P-XYLENE,18,0.0341216648190974,0.042169615972154614,0.008060122152988755,False
CARBON TETRACHLORIDE,TOLUENE,18,0.013724688890678016,0.02229767993031657,0.008572991039638572,False
CARBON TETRACHLORIDE,TRICHLOROETHYLENE,16,0.0029642703418791337,0.010580400901817841,0.007675356638517837,False
CHLOROBENZENE,ETHYLENE GLYCOL,18,2.1123492376052053e+55,2.1123492376052053e+55,10166.128404970761,False
CHLOROBENZENE,ETHYLENE GLYCOL,17,6.532723938096393e+62,6.532723938096393e+62,3417.0258423062337,False
CHLOROBENZENE,ETHYLENE GLYCOL,15,2.0992336578504697e+43,2.0992336578504697e+43,100.08664921457766,False
CHLOROBENZENE,ETHYLENE GLYCOL,16,8.867988207394375e+67,8.867988207394375e+67,7408700.8259853525,False
CHLOROFORM,BENZENE,36,0.004932664670435347,0.00893069631981034,0.0053806296239216666,True
CHLOROFORM,BENZENE,20,0.004345512543410215,0.011033889773961197,0.007065120917038192,False
CHLOROFORM,BENZENE,20,0.0032562596673259107,0.007172791617511859,0.004532360946627415,True
CHLOROFORM,ETHANOL,14,0.009098906018271733,0.013353665223348219,0.005122078710435668,False
CHLOROFORM,ETHANOL,39,0.0076158516330910395,0.013166202346506986,0.006444315991553184,False
CHLOROFORM,ETHANOL,38,0.005020161323028201,0.008892123047837442,0.005411011240604744,True
CHLOROFORM,ETHYL ACETATE,18,0.0023626512135075015,0.005996585200673133,0.004237940435521383,True
CHLOROFORM,METHANOL,21,0.0048497977191804195,0.009220689979474027,0.009527885702182402,True
CHLOROFORM,METHANOL,22,0.003513373155781681,0.005018992090379364,0.005183355681168754,True
"CIS-1,2-DICHLOROETHYLENE","1,1,1-TRICHLOROETHANE",16,0.0029726083411578228,0.00866900625330318,0.005699132709883395,True
"CIS-1,2-DICHLOROETHYLENE",DIISOPROPYL ETHER,12,0.0023066834018418093,0.009375133188761417,0.007954022623846308,True
"CIS-1,2-DICHLOROETHYLENE",METHANOL,21,0.041454624307582524,0.029239298820091214,0.05156945231409654,False
"CIS-1,2-DICHLOROETHYLENE",METHYL ETHYL KETONE,18,0.005855025727912233,0.011376654748796454,0.006359210679271092,False
"CIS-1,2-DICHLOROETHYLENE",TETRAHYDROFURAN,21,0.004415738458960812,0.01781361631297884,0.017194681484948286,False
CUMENE,BENZYL ALCOHOL,25,0.12251108245658607,0.12904536528558203,0.006677117546253367,False
CUMENE,M-CRESOL,11,0.13034115588823889,0.1418438335957459,0.012402586223887763,False
CUMENE,PHENOL,12,0.036035994002558296,0.043427782817156035,0.00804119019188364,False
CUMENE,PHENOL,13,0.10351570828923408,0.15235237394886317,0.04972443500097789,False
CUMENE,PHENOL,19,0.01441696026916022,0.024137129925102318,0.009846831362996949,False
CYCLOHEXANE,"1,2-DICHLOROETHANE",24,0.015287523366741275,0.03323726333620042,0.029033785295178517,False
CYCLOHEXANE,"1,2-DICHLOROETHANE",17,0.0034866280168133813,0.00595401065861556,0.004299550621008989,True
CYCLOHEXANE,CYCLOHEXENE,11,0.0021162830556787724,0.013336261052036542,0.011388807977912507,False
CYCLOHEXANE,CYCLOHEXENE,17,0.0011072382557980533,0.00848771453441299,0.008007200527012655,True
CYCLOHEXANE,ISOBUTANOL,13,0.10137013548059308,0.1208450611772839,0.0202450684056696,False
CYCLOHEXANE,ISOPROPANOL,14,0.0295051444630153,0.041397235473721095,0.028311222841321395,False
CYCLOHEXANE,ISOPROPANOL,27,0.04710811417971379,0.03447379653388151,0.04491615931778536,False
CYCLOHEXANE,METHYL ISOPROPYL KETONE,66,1.3637551706139506,1.22733004400484,0.41812304960558394,False
CYCLOHEXANE,N-BUTANOL,11,3.2728238994965717,3.307770417139179,0.036713226732689376,False
CYCLOHEXANE,N-HEPTANE,14,0.0016960173444376472,0.0039047584555334724,0.0023399618352706003,True
CYCLOHEXANE,N-OCTANE,28,0.012541754018569825,0.017486069217707297,0.004944315199137474,False
CYCLOHEXANE,N-PROPANOL,29,0.019181820252405942,0.021249029866758,0.010129520600739458,False
CYCLOHEXANE,SEC-BUTANOL,12,0.07664529952667438,0.10174934174489837,0.03964914787958964,False
CYCLOHEXANE,TERT-BUTANOL,11,0.028837623910100415,0.032171255127757675,0.040692286200352576,False
CYCLOHEXANOL,PHENOL,11,0.01241898644221479,0.018203596219593835,0.007331916416446939,False
CYCLOHEXANONE,CYCLOHEXANOL,10,0.009576936725954836,0.01770226794145354,0.00957954909654885,False
CYCLOHEXENE,"1,2-DICHLOROETHANE",27,0.008313206063229547,0.015055895134743046,0.017517454253977906,False
CYCLOHEXENE,"1,2-DICHLOROETHANE",22,0.0019277380924264407,0.007492103413914964,0.006847005195191874,True
DIBROMOMETHANE,ISOBUTANOL,14,0.015700496497031795,0.022061995085174507,0.016420840028407994,False
DIBROMOMETHANE,ISOBUTANOL,13,0.010020675385866536,0.013519849265627678,0.01233354944959607,False
DIBROMOMETHANE,N-BUTANOL,12,0.020808122626078725,0.03207625005000222,0.017566770427987446,False
DIBROMOMETHANE,N-BUTANOL,12,0.024299521174263483,0.033391615631166834,0.014778893448196698,False
DIBROMOMETHANE,SEC-BUTANOL,14,0.009172567094784093,0.015363906166009031,0.01244667601886366,False
DIBROMOMETHANE,SEC-BUTANOL,14,0.011496966106264193,0.01753215842121613,0.019021010657317688,False
DIBROMOMETHANE,TERT-BUTANOL,15,0.02603072798657914,0.012845997823753638,0.033131784977448245,False
DIBROMOMETHANE,TERT-BUTANOL,15,0.014299080727838217,0.0083339533874636,0.0214273650938916,False
DICHLORODIFLUOROMETHANE,"1,1-DICHLOROTETRAFLUOROETHANE",13,0.02409217352730642,0.038032062237715034,0.016633543381862893,False
DICHLOROMETHANE,FURFURAL,19,0.07502537683868936,0.07726015878266244,0.0027111842482101865,False
DIETHYL ETHER,METHANOL,19,0.08239929565442164,0.09223459965491447,0.013335759233683336,False
DIETHYLAMINE,CHLOROFORM,26,0.010750834930540033,0.02182271614146072,0.016745912228523122,False
DIISOPROPYL ETHER,CARBON TETRACHLORIDE,10,0.002408127524848663,0.009427737411662756,0.007050581992477592,True
